date,XLF,XLF.1,XLF.2,XLF.3,XLF.4,XLF.5,XLF.6,XLF.7,XLF.8,XLF.9,XLF.10,XLF.11,XLF.12,XLF.13,XLF.14,XLF.15,XLF.16,XLF.17,XLF.18,XLF.19,XLF.20,XLF.21,XLF.22,XLF.23,XLF.24,XLF.25,XLF.26,XLF.27,XLF.28,XLF.29,XLF.30,XLF.31,XLF.32,XLF.33,XLF.34,JPM,WFC,C,BAC,AXP,AIG,GS,USB,PNC,BLK,COF,AMT,BK,MS,TRV,STT,AFL,ALL,CB,BBT,MMC,AON,SCHW,TROW,CME,WY,STI,AMP,FITB,MHP,IVZ,PGR,L,HIG,MCO,JPM_signal,WFC_signal,C_signal,BAC_signal,AXP_signal,AIG_signal,GS_signal,USB_signal,PNC_signal,BLK_signal,COF_signal,AMT_signal,BK_signal,MS_signal,TRV_signal,STT_signal,AFL_signal,ALL_signal,CB_signal,BBT_signal,MMC_signal,AON_signal,SCHW_signal,TROW_signal,CME_signal,WY_signal,STI_signal,AMP_signal,FITB_signal,MHP_signal,IVZ_signal,PGR_signal,L_signal,HIG_signal,MCO_signal
2013/01/02,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,44.38,34.53,41.23,12.02,58.58,36.48,131.21,32.78,58.76,211.29,60.87,78.79,26.61,19.53,72.45,48.11,53.69,40.93,76.51,29.63,35.07,57.1,14.97,66.64,50.97,28.8,29.21,64.38,15.66,55.38,26.79,21.42,41.47,23.61,51.55,5,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2013/01/03,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,44.29,34.24,41.37,11.95,58.83,36.18,130.5,32.32,58.97,211.86,60.19,76.86,26.31,19.49,73.01,47.85,52.33,41.35,76.81,29.48,35.04,56.78,14.95,66.65,51.18,28.8,28.58,64.27,15.52,54.94,26.84,21.76,41.65,24.07,51.76,0,0,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2013/01/04,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,45.08,34.42,42.41,12.1,59.43,36.3,134.05,33.03,59.69,216.51,61.6,76.79,27.01,20.1,73.64,49.18,51.67,41.97,77.66,29.76,34.94,56.8,15.35,67.99,53.38,29.03,29.37,65.04,15.58,54.76,27.39,21.99,42,24.42,52.54,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2013/01/07,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,45.13,34.25,42.45,12.08,59.68,35.93,133.81,32.73,60.23,216.11,62.51,76.7,26.62,19.71,72.65,49.22,51.47,41.51,76.81,29.6,34.86,56.48,15.16,67.98,53.1,29.12,28.92,64.35,15.48,54.84,27.31,21.75,42.05,24.11,52.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/01/08,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,45.22,34.19,42.44,11.97,60.02,35.65,132.6,32.78,59.46,212.77,61.79,77.01,26.25,19.56,72.78,48.9,52.07,41.6,75.7,29.39,34.44,56.3,15.11,67.51,52.51,29.32,28.93,63.09,15.34,54.56,27.06,21.71,42,23.75,52.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/01/09,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,45.19,34.19,42.02,11.42,60.08,35.76,133.87,33.08,59.39,213.32,61.94,77.47,26.34,19.53,73.52,49.29,52.13,42,76.35,29.6,34.42,56.47,15.02,67.1,52.47,29.99,28.66,63.38,15.31,54.42,27.2,21.73,42.05,23.77,53.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/01/10,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,45.86,34.87,42.81,11.77,60.61,35.8,136.9,33.45,60.34,217.23,62.5,78.41,26.56,20.25,74.03,50.03,52.99,42.35,77.18,30.09,34.69,57.75,15.22,67.87,52.93,30.17,28.55,64.1,15.59,53.97,27.39,22.1,42.7,23.97,52.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2013/01/11,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,45.85,34.58,42.32,11.62,61.06,35.23,136.67,33.31,59.66,219.47,61.63,78.52,26.51,20.08,74.43,50.36,52.56,42.72,77.38,29.87,34.81,57.42,15.28,69.19,53.63,30.43,28.26,64.17,15.37,53.54,27.57,22.06,42.59,23.8,53.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/01/14,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,45.59,34.25,42.2,11.46,61.03,35.05,135.67,33.28,59.06,220.64,60.92,78.44,26.45,19.98,74.53,50.79,52.58,42.69,77.57,29.82,34.74,57.03,15.16,69,53.93,30.43,28.04,64.4,15.25,54.26,27.17,22.27,42.48,23.72,53.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2013/01/15,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,46.06,34.59,42.55,11.54,60.58,34.84,135.13,33.09,59.38,221.7,61.34,79.05,26.51,20.34,75.13,50.58,52.66,42.67,77.75,29.88,34.63,57.21,15.18,69.35,54.34,30.21,28.84,63.98,15.31,54.19,27.36,22.37,42.44,23.79,53.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/01/16,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,46.53,34.57,42.46,11.77,60.44,35.54,140.61,32.96,59.39,220.69,61.39,78.44,25.77,20.45,75.12,49.63,51.25,42.54,78.34,29.87,34.35,56.81,14.94,68.89,54.39,30.06,29.18,63.36,15.45,53.38,27.06,22.31,42.41,24.03,52.77,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,0
2013/01/17,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,17.07,46.15,34.51,41.22,11.27,60.56,35.21,140.53,32.57,61.6,230.38,61.23,78.61,26.17,20.66,75.47,50.16,51.08,42.85,78.52,30.44,34.47,56.82,15.14,69.18,55.07,30.42,29.52,64.5,16.18,53.67,27.31,22.32,42.67,24.26,53.22,0,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0
2013/01/18,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,46.17,34.41,41.64,11.13,59.6,35.09,143.96,32.68,61.44,232.3,56.65,79.08,26.26,22.28,75.88,53.13,51.11,42.97,78.62,30.58,34.5,56.78,15.34,70.77,55.09,30.26,29.09,64.99,16.27,54.01,27.49,22.44,42.76,24.29,53.37,4,0,0,0,3,0,0,0,0,4,3,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0
2013/01/22,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,46.25,34.52,41.76,11.34,59.22,35.91,145.46,32.81,61.71,235.31,55.83,78.99,26.71,22.88,77.51,55.01,52.27,43.96,80.48,30.4,34.87,57.64,15.6,71.57,56.2,30.74,29.09,65.61,16.39,53.95,27.71,22.67,43.33,24.53,53.12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2013/01/23,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,45.94,34.43,42,11.41,58.76,36.46,145.07,32.9,61.44,234.35,55.91,78.71,26.66,22.57,77.2,55.09,52.75,43.59,80,30.31,34.69,57.48,15.53,71.22,56.43,30.94,29.05,65.51,16.26,55.35,27.42,22.62,43.31,24.46,53.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2013/01/24,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,46.08,34.64,42.78,11.52,59.12,36.6,144.47,32.92,61.46,234.68,56.53,79.36,26.86,22.5,77.65,55.28,53.23,43.33,80.33,30.46,34.67,57.88,15.7,71.34,56.86,31.12,29.35,65.95,16.28,56.59,27.6,22.66,43.18,24.29,53.73,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/01/25,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,46.87,34.62,42.89,11.61,59.32,36.7,143.97,32.98,61.56,234.77,55.99,79.63,26.93,22.6,77.91,56.2,53.1,43.67,80.59,30.42,34.78,57.29,15.94,71.73,57.28,30.57,29.3,66.45,16.26,56.63,28.02,22.63,43.41,24.72,54.11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
2013/01/28,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,46.35,34.59,42.32,11.47,58.9,37.3,143.66,32.98,61.56,233.22,55.67,78.62,26.94,22.21,76.91,56.14,52.62,43.29,80.04,30.55,34.78,57.14,15.99,71.82,57.24,29.7,29.22,65.87,16.07,56.52,27.81,22.48,43.26,24.69,54.22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2013/01/29,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,46.83,34.75,42.14,11.48,59.27,37.82,146.6,33.14,61.51,236.35,55.29,78.36,27.13,22.49,77.37,55.8,52.97,43.58,80.67,30.48,34.78,57.29,16.35,71.25,57.5,30.21,28.84,66.46,16.16,56.83,28.15,22.53,43.61,24.79,54.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,1,0,0,0,0,0,5,0,0,0,0,0
2013/01/30,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,46.84,34.7,41.93,11.37,59.15,37.67,146.65,32.95,61.42,235.75,56.23,76.69,27.16,22.88,77.14,55.68,52.09,43.97,80.04,30.11,34.77,57.55,16.39,70.6,57.7,29.53,28.48,65.94,16.22,57.03,28.1,22.46,43.3,24.51,54.68,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/01/31,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,46.76,34.56,42.15,11.31,58.64,37.83,147.36,32.91,61.4,234.63,55.99,75.9,27.01,22.75,78.02,55.41,52.68,43.66,79.9,29.84,35.26,57.57,16.41,71.05,57.42,29.75,28.32,65.4,16.18,57.17,27.08,22.49,43.31,24.7,54.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
2013/02/01,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,47.55,34.86,43.01,11.7,59.73,38.86,149.39,33.21,62.79,235.24,56.17,76.39,27.2,23.46,79.44,56.11,52.68,44.59,82.46,30.66,35.66,55.96,16.63,72.71,58.61,30.02,29.05,66.22,16.38,57.98,27.6,22.68,44.02,25.11,55.11,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0
2013/02/04,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,47.38,34.49,42.2,11.47,59.23,38.19,147.02,32.77,62.08,232.85,56.06,76.2,27.04,22.83,77.56,55.7,52.48,43.69,81.91,30.07,35.61,54.74,16.27,71.18,57.85,30.1,28.64,64.41,16.09,49.99,27.11,22.68,43.65,24.6,49.24,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/02/05,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,48.49,34.58,42.91,11.87,60.48,38.75,149.94,32.94,62.78,237.2,56.79,76.47,27.24,23.35,78.21,55.93,53.11,44.07,82.73,30.57,35.92,55.57,16.53,71.86,58.75,30.59,28.71,65.36,16.4,44.65,27.42,22.95,43.75,24.29,44.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2013/02/06,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,48.31,34.7,43.04,11.92,60.38,38.75,150.61,33.42,62.93,237.14,57.13,75.7,27.5,23.34,78.51,56.13,50.82,44.07,83.09,30.63,36.57,55.51,16.73,72.62,56.32,30.59,28.69,65.69,16.48,44.34,27.33,23.16,43.86,24.37,47.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
2013/02/07,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,47.93,34.39,42.86,11.83,61.96,38.64,149.75,33.35,63.23,235.17,56.9,75.64,27.66,23.05,78.67,55.99,49.83,44.81,82.93,30.45,36.34,55.84,17.05,72.53,56.48,29.72,28.78,65.66,16.36,43.54,27.17,23.2,43.68,24.14,46.79,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/02/08,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,48.33,34.61,42.67,11.75,61.62,38.79,151.09,33.46,62.94,236.5,56.98,76.8,27.75,23.27,78.41,56.3,49.99,44.89,83.01,30.43,36.33,56.36,16.83,72.9,56.85,29.84,29.2,66.02,16.5,42.41,27.14,23.44,43.79,24.07,43.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2013/02/11,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,48.36,34.98,43.14,11.85,61.8,39.45,151.72,33.89,63.58,237.78,56.27,76.12,27.78,23.23,78.76,56.35,49.9,45,83.04,30.41,36.13,56.49,16.67,72.76,56.51,29.77,29.3,66.02,16.39,44.01,27.26,23.56,43.45,24.31,45.3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,0
2013/02/12,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,17.76,48.83,35.23,44.34,12.24,62.02,38.63,153.59,34.11,64.35,237.2,55.5,75.34,27.75,23.57,79.45,56.68,49.15,45.36,83.16,30.38,35.8,56.53,16.8,73.38,56.78,29.94,29.37,67.01,16.45,43.76,27.54,23.75,43.59,24.3,45.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,1,4,0,0,0,0
2013/02/13,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,48.38,34.86,43.99,12.16,61.92,38.87,154,33.73,63.75,240.83,54.79,73.75,28.02,23.57,79.54,56.82,48.65,45.63,83.22,30.3,36.08,57.11,16.86,73.84,56.84,30.11,28.89,67.41,16,44.06,27.46,24.49,44.02,24.35,46.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/02/14,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,48.91,34.93,44.31,12.12,62.16,39.21,155.4,33.79,63.45,243.86,55.31,73.23,27.95,23.77,79.89,56.95,48.83,45.63,83.09,30.14,35.85,57.13,16.86,73.47,58.01,30.07,28.74,68.55,16.02,44.59,27.61,24,44.02,24.39,46.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2013/02/15,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,48.58,34.89,43.83,12.02,61.51,38.35,154.47,33.71,63.45,241.26,53.76,74.93,27.84,23.81,79.94,56.99,49.34,45.6,83.34,30.05,35.9,56.83,16.84,72.76,58.09,30.28,28.07,68.28,15.94,44.68,27.19,24.19,43.85,24.1,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,2
2013/02/19,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,49.14,34.87,44.49,12.18,62.1,38.6,158.11,33.88,63.09,242.42,52.85,74.37,28.09,24.26,80.14,57.29,49.53,46.48,83.29,30.15,36.06,57.74,17.04,73.44,58.52,30.46,27.64,68.54,15.85,45.74,27.66,24.49,43.86,24.66,48.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/02/20,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,48.31,34.83,43.21,11.79,61.73,37.57,154.65,33.65,62.76,237.45,52.01,73.7,27.71,23.37,79.66,56.48,49.82,46.15,82.88,29.78,35.87,58.84,16.63,71.74,57.6,29.42,27.53,67.47,15.72,45.62,27.16,24.3,43.28,24.21,47.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/02/21,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,47.95,35.18,42.34,11.41,61.36,37.28,150.37,33.57,61.98,234.58,51.95,73.53,27.17,22.78,79.93,55.85,49.58,46.21,83.72,29.82,36.06,59.24,16.31,71.05,57.2,28.76,27.41,66.77,15.5,45.57,26.3,24.48,43.35,23.6,47.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/02/22,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,48.61,35.54,42.78,11.43,62.38,38.45,153.57,33.68,62.49,239.19,52.02,74.27,27.48,23.52,80.55,56.94,50.07,46.48,84.14,30.36,36.36,60.61,16.67,71.55,57.88,29.36,27.85,67.45,15.69,46.04,26.59,24.72,43.62,23.99,48.27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/02/25,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,47.4,34.52,41.14,11.02,61.84,37.06,147.15,33.15,60.42,234.85,50.55,73.41,26.68,21.98,78.8,55.96,48.88,45.11,82.42,29.67,35.5,59.27,16.26,69.76,57.36,28.43,27.07,65.78,15.43,45.55,25.93,24.06,42.34,22.95,46.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
